USER           PID   TID  PPID        VSZ    RSS WCHAN            ADDR S CMD            
statsd         949   954     1    2312560   6444 binder_wait_for_work 0 S binder:949_1
statsd         949   955     1    2312560   6444 binder_wait_for_work 0 S binder:949_3
statsd         949   956     1    2312560   6444 do_sys_poll         0 S statsd.writer
statsd         949   957     1    2312560   6444 futex_wait_queue_me 0 S statsd.reader
statsd         949   958     1    2312560   6444 pipe_read           0 S binder:949_2
statsd         949  2180     1    2312560   6444 binder_wait_for_work 0 S binder:949_4
statsd         949  2286     1    2312560   6444 binder_wait_for_work 0 S binder:949_5
root           950   950     1    8686844 208476 do_sys_poll         0 S main
root           951   951   947    2215468   3824 pipe_read           0 S iptables-restor
root           952   952   947    2151980   3800 pipe_read           0 S ip6tables-resto
system         983   983     1    2205020   4536 binder_wait_for_work 0 S allocator@1.0-s
audioserver    984   984     1    3275124  15920 binder_wait_for_work 0 S binder:984_2
audioserver    984  1037     1    3275124  15920 binder_wait_for_work 0 S vndbinder:984_1
audioserver    984  1038     1    3275124  15920 binder_wait_for_work 0 S binder:984_1
audioserver    984  1039     1    3275124  15920 binder_wait_for_work 0 S vndbinder:984_2
audioserver    984  1040     1    3275124  15920 binder_wait_for_work 0 S binder:984_3
audioserver    984  1049     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_1
audioserver    984  1050     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_2
audioserver    984  1145     1    3275124  15920 VowDrv_read         0 S control_thread_
audioserver    984  1534     1    3275124  15920 inotify_read        0 S binder:984_2
audioserver    984  1573     1    3275124  15920 __skb_wait_for_more_packets 0 S binder:984_2
audioserver    984  1577     1    3275124  15920 audio_ipi_dma_msg_read 0 S read_ipi_thread
audioserver    984  1586     1    3275124  15920 futex_wait_queue_me 0 S mix0:0
audioserver    984  1587     1    3275124  15920 futex_wait_queue_me 0 S mix0:1
audioserver    984  1588     1    3275124  15920 futex_wait_queue_me 0 S mix1:0
audioserver    984  1589     1    3275124  15920 futex_wait_queue_me 0 S mix1:1
audioserver    984  1598     1    3275124  15920 futex_wait_queue_me 0 S processElementT
audioserver    984  1599     1    3275124  15920 do_wait_intr_irq    0 S readSpeechMessa
audioserver    984  1600     1    3275124  15920 futex_wait_queue_me 0 S eventThread_984
audioserver    984  1601     1    3275124  15920 futex_wait_queue_me 0 S eventThread_984
audioserver    984  1602     1    3275124  15920 futex_wait_queue_me 0 S eventThread_984
audioserver    984  1949     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_3
audioserver    984  2072     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_4
audioserver    984  2122     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_5
audioserver    984  2590     1    3275124  15920 futex_wait_queue_me 0 S Dolby Pregain H
audioserver    984  3013     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_6
audioserver    984  3014     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_7
audioserver    984  3015     1    3275124  15920 binder_wait_for_work 0 S HwBinder:984_8
audioserver    984  3016     1    3275124  15920 futex_wait_queue_me 0 S effect
audioserver    984  3017     1    3275124  15920 futex_wait_queue_me 0 S writer
audioserver    984  7776     1    3275124  15920 futex_wait_queue_me 0 S writer
system         985   985     1    2636868  28468 binder_wait_for_work 0 S android.hardwar
system         985  2154     1    2636868  28468 futex_wait_queue_me 0 S android.hardwar
bluetooth      986   986     1    2215348   4808 binder_wait_for_work 0 S bluetooth@1.1-s
bluetooth      986  1002     1    2215348   4808 do_epoll_wait       0 S bt_hal_msg_hand
bluetooth      986  1004     1    2215348   4808 binder_wait_for_work 0 S HwBinder:986_1
bluetooth      986  1005     1    2215348   4808 binder_wait_for_work 0 S HwBinder:986_2
media          987   987     1    2215728   6956 binder_wait_for_work 0 S android.hardwar
media          988   988     1    2231652   7492 binder_wait_for_work 0 S android.hardwar
system         989   989     1    2157064   4948 binder_wait_for_work 0 S gatekeeper@1.0-
system         990   990     1    2325672   6716 binder_wait_for_work 0 S binder:990_2
system         990  1021     1    2325672   6716 binder_wait_for_work 0 S binder:990_1
system         990  1023     1    2325672   6716 binder_wait_for_work 0 S binder:990_3
system         990  2278     1    2325672   6716 do_sigtimedwait     0 S POSIX timer 0
system         990  2279     1    2325672   6716 do_epoll_wait       0 S binder:990_3
system         990  2280     1    2325672   6716 do_sigtimedwait     0 S POSIX timer 1
system         991   991     1    2422736   9624 binder_wait_for_work 0 S allocator@4.0-s
system         991  1024     1    2422736   9624 binder_wait_for_work 0 S HwBinder:991_1
system         991  1027     1    2422736   9624 binder_wait_for_work 0 S HwBinder:991_2
system         992   992     1    2641420  19656 binder_wait_for_work 0 S composer@3.1-se
system         992  1079     1    2641420  19656 futex_wait_queue_me 0 S SWWatchDog
system         992  1083     1    2641420  19656 futex_wait_queue_me 0 S TrashCleaner
system         992  1086     1    2641420  19656 futex_wait_queue_me 0 S android.hardwar
system         992  1087     1    2641420  19656 futex_wait_queue_me 0 S android.hardwar
system         992  1514     1    2641420  19656 binder_wait_for_work 0 S HwBinder:992_1
system         992  1524     1    2641420  19656 binder_wait_for_work 0 S vndbinder:992_1
system         992  1526     1    2641420  19656 binder_wait_for_work 0 S vndbinder:992_2
system         992  1528     1    2641420  19656 do_sys_poll         0 S UEventThreadHWC
system         992  1529     1    2641420  19656 mtk_drm_wait_repaint_ioctl 0 S RefreshRequestT
system         992  1530     1    2641420  19656 futex_wait_queue_me 0 S OverlayEngine_0
system         992  1531     1    2641420  19656 futex_wait_queue_me 0 S composer@3.1-se
system         992  1533     1    2641420  19656 futex_wait_queue_me 0 S composer@3.1-se
system         992  1535     1    2641420  19656 futex_wait_queue_me 0 S BlitWorker
system         992  1537     1    2641420  19656 futex_wait_queue_me 0 S VSyncThread_0
system         992  3064     1    2641420  19656 futex_wait_queue_me 0 S composer@3.1-se
system         992  3065     1    2641420  19656 futex_wait_queue_me 0 S composer@3.1-se
system         993   993     1    2180200   6872 do_epoll_wait       0 S android.hardwar
mediacodec     994   994     1    2663840  21240 binder_wait_for_work 0 S c2@1.2-mediatek
mediacodec     994  1075     1    2663840  21240 binder_wait_for_work 0 S vndbinder:994_1
mediacodec     994  1076     1    2663840  21240 binder_wait_for_work 0 S vndbinder:994_2
mediacodec     994  1077     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_1
mediacodec     994  1078     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_2
mediacodec     994  1930     1    2663840  21240 futex_wait_queue_me 0 S HwBinder:994_2
mediacodec     994  1931     1    2663840  21240 futex_wait_queue_me 0 S HwBinder:994_2
mediacodec     994  1988     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_3
mediacodec     994  1997     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_4
mediacodec     994  2081     1    2663840  21240 futex_wait_queue_me 0 S HwBinder:994_4
mediacodec     994  2990     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_5
mediacodec     994  3770     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_6
mediacodec     994  9668     1    2663840  21240 binder_wait_for_work 0 S HwBinder:994_7
secure_element 995   995     1    2300252   6724 binder_wait_for_work 0 S binder:995_2
secure_element 995  1015     1    2300252   6724 binder_wait_for_work 0 S binder:995_1
secure_element 995  1016     1    2300252   6724 binder_wait_for_work 0 S HwBinder:995_1
secure_element 995  1017     1    2300252   6724 binder_wait_for_work 0 S binder:995_3
secure_element 995  1018     1    2300252   6724 binder_wait_for_work 0 S HwBinder:995_2
secure_element 995  2535     1    2300252   6724 binder_wait_for_work 0 S binder:995_4
secure_element 995  2606     1    2300252   6724 binder_wait_for_work 0 S binder:995_5
secure_element 995  2623     1    2300252   6724 binder_wait_for_work 0 S binder:995_6
system         996   996     1    2320804   7972 binder_wait_for_work 0 S android.hardwar
system         996  1034     1    2320804   7972 do_sys_poll         0 S android.hardwar
system         996  1035     1    2320804   7972 do_sys_poll         0 S android.hardwar
system         996  1055     1    2320804   7972 do_epoll_wait       0 S android.hardwar
system         996  1947     1    2320804   7972 futex_wait_queue_me 0 S android.hardwar
system         996  1948     1    2320804   7972 futex_wait_queue_me 0 S android.hardwar
system         997   997     1    2221352   5296 binder_wait_for_work 0 S thermal@2.0-ser
system         997  1013     1    2221352   5296 do_epoll_wait       0 S ThermalWatcherT
system         998   998     1    2229488   6076 binder_wait_for_work 0 S android.hardwar
system         998  2142     1    2229488   6076 do_epoll_wait       0 S android.hardwar
root           999   999     1    2306036   5144 binder_wait_for_work 0 S gadget-service.
system        1000  1000     1    2313028   6972 binder_wait_for_work 0 S com.motorola.ha
system        1001  1001     1    2179640   6272 binder_wait_for_work 0 S com.motorola.ha
media         1003  1003     1    2353984  10464 binder_wait_for_work 0 S binder:1003_2
media         1003  1025     1    2353984  10464 futex_wait_queue_me 0 S DolbyManagerSer
media         1003  1028     1    2353984  10464 binder_wait_for_work 0 S binder:1003_1
media         1003  2591     1    2353984  10464 binder_wait_for_work 0 S binder:1003_3
system        1006  1006     1    2274220   4908 binder_wait_for_work 0 S vtservice_hidl
system        1006  1575     1    2274220   4908 futex_wait_queue_me 0 S vtservice_hidl
system        1006  1576     1    2274220   4908 unix_stream_data_wait 0 S vtservice_hidl
system        1007  1007     1    2344960   5716 binder_wait_for_work 0 S lbs_hidl_servic
system        1007  1029     1    2344960   5716 binder_wait_for_work 0 S HwBinder:1007_1
system        1007  1032     1    2344960   5716 binder_wait_for_work 0 S HwBinder:1007_2
system        1007  1046     1    2344960   5716 do_epoll_wait       0 S lbs_hidl_servic
system        1007  1047     1    2344960   5716 do_epoll_wait       0 S lbs_hidl_servic
system        1007  1051     1    2344960   5716 do_sigtimedwait     0 S POSIX timer 0
system        1008  1008     1    2286840   6712 binder_wait_for_work 0 S android.hardwar
system        1009  1009     1    2180348   7232 binder_wait_for_work 0 S android.hardwar
camera        1012  1012     1    2360400   6052 binder_wait_for_work 0 S binder:1012_2
camera        1012  1022     1    2360400   6052 binder_wait_for_work 0 S binder:1012_1
system        1014  1014     1    2293768   4932 binder_wait_for_work 0 S fdrcontrol@1.2-
system        1019  1019     1    2289224   6040 binder_wait_for_work 0 S binder:1019_2
system        1019  1042     1    2289224   6040 binder_wait_for_work 0 S binder:1019_1
system        1020  1020     1    2258584   6388 binder_wait_for_work 0 S health-service
system        1020  1044     1    2258584   6388 binder_wait_for_work 0 S binder:1020_1
system        1026  1026     1    2207724   4796 binder_wait_for_work 0 S input@1.1-servi
root          1030  1030     2          0      0 worker_thread       0 I kworker/4:2H-kblockd
system        1031  1031     1    2238140   6260 binder_wait_for_work 0 S fm-service
system        1031  1041     1    2238140   6260 binder_wait_for_work 0 S binder:1031_1
root          1033  1033     2          0      0 worker_thread       0 I kworker/2:2H-kblockd
system        1036  1036     1    2221700   6156 binder_wait_for_work 0 S rpmb-service
system        1036  1053     1    2221700   6156 binder_wait_for_work 0 S binder:1036_1
system        1043  1043     1    2239024   7948 binder_wait_for_work 0 S motorola.hardwa
system        1045  1045     1    2378580  12520 binder_wait_for_work 0 S vendor.mediatek
system        1045  1095     1    2378580  12520 fpsgo_ctrl2fstb_get_fps 0 S APPListFPS
system        1048  1048     1    2285532   5724 binder_wait_for_work 0 S motorola.hardwa
mediacodec    1052  1052     1    2490896  15156 binder_wait_for_work 0 S vendor.dolby.me
mediacodec    1052  1066     1    2490896  15156 binder_wait_for_work 0 S vndbinder:1052_
mediacodec    1052  1068     1    2490896  15156 binder_wait_for_work 0 S vndbinder:1052_
mediacodec    1052  1069     1    2490896  15156 binder_wait_for_work 0 S HwBinder:1052_1
mediacodec    1052  1070     1    2490896  15156 binder_wait_for_work 0 S HwBinder:1052_2
mediacodec    1052  1932     1    2490896  15156 futex_wait_queue_me 0 S vendor.dolby.me
mediacodec    1052  1933     1    2490896  15156 futex_wait_queue_me 0 S vendor.dolby.me
mediacodec    1052  2024     1    2490896  15156 binder_wait_for_work 0 S HwBinder:1052_3
mediacodec    1052  3029     1    2490896  15156 binder_wait_for_work 0 S HwBinder:1052_4
root          1054  1054     1    2402632  12672 futex_wait_queue_me 0 S mtkpower@1.0-se
root          1054  1091     1    2402632  12672 binder_wait_for_work 0 S mtkPowerService
root          1054  1092     1    2402632  12672 binder_wait_for_work 0 S mtkPowerAIDL
root          1054  1093     1    2402632  12672 do_select           0 S mtkPowerTimer
root          1054  1118     1    2402632  12672 futex_wait_queue_me 0 S mtkPowerWorker
root          1054  1119     1    2402632  12672 futex_wait_queue_me 0 S mtkPowerTouch
root          1054  1120     1    2402632  12672 futex_wait_queue_me 0 S mtkFpsgoMonitor
root          1054  1121     1    2402632  12672 futex_wait_queue_me 0 S PowerErrHandler
root          1054  1122     1    2402632  12672 futex_wait_queue_me 0 S mtkTouchStop
root          1054  1139     1    2402632  12672 do_select           0 S mtkPowerMsgHdl
root          1056  1056     1    2165872   5540 binder_wait_for_work 0 S nvram@1.1-servi
system        1057  1057     1    2224312   5036 binder_wait_for_work 0 S nwk_opt@1.0-ser
system        1057  1063     1    2224312   5036 binder_wait_for_work 0 S HwBinder:1057_1
system        1057  1065     1    2224312   5036 binder_wait_for_work 0 S HwBinder:1057_2
system        1058  1058     1    2247052   5208 binder_wait_for_work 0 S hdcpconnection@
system        1060  1060     1    2174324   5720 binder_wait_for_work 0 S tee@1.1-service
system        1060  1082     1    2174324   5720 binder_wait_for_work 0 S HwBinder:1060_1
system        1060  1089     1    2174324   5720 binder_wait_for_work 0 S HwBinder:1060_2
system        1061  1061     1    2222136   7072 binder_wait_for_work 0 S android.hardwar
audioserver   1081  1081     1    3182048  29760 binder_wait_for_work 0 S audioserver
audioserver   1081  1159     1    3182048  29760 binder_wait_for_work 0 S binder:1081_1
audioserver   1081  1160     1    3182048  29760 binder_wait_for_work 0 S binder:1081_2
audioserver   1081  1173     1    3182048  29760 binder_wait_for_work 0 S HwBinder:1081_1
audioserver   1081  1174     1    3182048  29760 binder_wait_for_work 0 S HwBinder:1081_2
audioserver   1081  1178     1    3182048  29760 futex_wait_queue_me 0 S AudioFlinger_Pa
audioserver   1081  1396     1    3182048  29760 futex_wait_queue_me 0 S ApmAudio
audioserver   1081  1397     1    3182048  29760 futex_wait_queue_me 0 S ApmOutput
audioserver   1081  1606     1    3182048  29760 futex_wait_queue_me 0 S TimerThread
audioserver   1081  1650     1    3182048  29760 futex_wait_queue_me 0 S AudioOut_D
audioserver   1081  1674     1    3182048  29760 futex_wait_queue_me 0 S AudioOut_15
audioserver   1081  1677     1    3182048  29760 futex_wait_queue_me 0 S FastMixer
audioserver   1081  1678     1    3182048  29760 futex_wait_queue_me 0 S AudioOut_1D
audioserver   1081  1687     1    3182048  29760 futex_wait_queue_me 0 S AudioOut_25
audioserver   1081  1691     1    3182048  29760 futex_wait_queue_me 0 S AudioOut_2D
audioserver   1081  1922     1    3182048  29760 binder_wait_for_work 0 S binder:1081_3
audioserver   1081  2299     1    3182048  29760 binder_wait_for_work 0 S binder:1081_4
audioserver   1081  3610     1    3182048  29760 binder_wait_for_work 0 S binder:1081_5
audioserver   1081  3611     1    3182048  29760 binder_wait_for_work 0 S binder:1081_6
audioserver   1081  8373     1    3182048  29760 binder_wait_for_work 0 S binder:1081_7
audioserver   1081  8376     1    3182048  29760 binder_wait_for_work 0 S binder:1081_8
audioserver   1081  9045     1    3182048  29760 binder_wait_for_work 0 S binder:1081_9
audioserver   1081 10062     1    3182048  29760 binder_wait_for_work 0 S binder:1081_A
audioserver   1081 10063     1    3182048  29760 binder_wait_for_work 0 S binder:1081_B
gpu_service   1090  1090     1    2294328   8648 binder_wait_for_work 0 S binder:1090_2
gpu_service   1090  1125     1    2294328   8648 binder_wait_for_work 0 S binder:1090_1
gpu_service   1090  1128     1    2294328   8648 do_sys_poll         0 S TracingMuxer
gpu_service   1090  1129     1    2294328   8648 futex_wait_queue_me 0 S gpuservice
system        1102  1102     1    3344132  71612 do_epoll_wait       0 S surfaceflinger
system        1102  1171     1    3344132  71612 binder_wait_for_work 0 S binder:1102_1
system        1102  1172     1    3344132  71612 binder_wait_for_work 0 S binder:1102_2
system        1102  1175     1    3344132  71612 do_sys_poll         0 S TracingMuxer
system        1102  1179     1    3344132  71612 futex_wait_queue_me 0 S RenderEngine
system        1102  1221     1    3344132  71612 futex_wait_queue_me 0 S mali-mem-purge
system        1102  1222     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1223     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1224     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1225     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1226     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1227     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1228     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1229     1    3344132  71612 futex_wait_queue_me 0 S mali-utility-wo
system        1102  1230     1    3344132  71612 do_sys_poll         0 S mali-cmar-backe
system        1102  1231     1    3344132  71612 futex_wait_queue_me 0 S ged-swd
system        1102  1550     1    3344132  71612 binder_wait_for_work 0 S HwBinder:1102_1
system        1102  1553     1    3344132  71612 do_epoll_wait       0 S TimerDispatch
system        1102  1555     1    3344132  71612 futex_wait_queue_me 0 S app
system        1102  1556     1    3344132  71612 futex_wait_queue_me 0 S appSf
system        1102  1557     1    3344132  71612 futex_wait_queue_me 0 S RegionSampling
system        1102  1558     1    3344132  71612 futex_wait_queue_me 0 S RegSampIdle
system        1102  1559     1    3344132  71612 futex_wait_queue_me 0 S TouchTimer
system        1102  1565     1    3344132  71612 futex_wait_queue_me 0 S IdleTimer
system        1102  1566     1    3344132  71612 futex_wait_queue_me 0 S surfaceflinger
system        1102  1571     1    3344132  71612 futex_wait_queue_me 0 S SWWatchDog
system        1102  1574     1    3344132  71612 futex_wait_queue_me 0 S BckgrndExec HP
system        1102  1604     1    3344132  71612 futex_wait_queue_me 0 S mali-compiler
system        1102  1628     1    3344132  71612 futex_wait_queue_me 0 S RE Completion
system        1102  1654     1    3344132  71612 binder_wait_for_work 0 S binder:1102_3
system        1102  1670     1    3344132  71612 futex_wait_queue_me 0 S presentFence
system        1102  2979     1    3344132  71612 binder_wait_for_work 0 S binder:1102_4
system        1102  2991     1    3344132  71612 binder_wait_for_work 0 S binder:1102_5
system        1102  3024     1    3344132  71612 futex_wait_queue_me 0 S BckgrndExec LP
system        1102  3062     1    3344132  71612 do_sys_poll         0 S TracingMuxer
system        1102  8412     1    3344132  71612 futex_wait_queue_me 0 S HWC release
system        1102  8414     1    3344132  71612 futex_wait_queue_me 0 S GPU completion
audioserver   1103  1103     1    2225596   6908 binder_wait_for_work 0 S android.hardwar
system        1111  1111     1    2171492   4568 __skb_wait_for_more_packets 0 S fuelgauged
system        1113  1113     1    2343112   8248 dev_char_read       0 S ccci_mdinit
system        1113  1130     1    2343112   8248 ccci_util_bc_read   0 S ccci_mdinit
system        1113  1131     1    2343112   8248 do_wait_intr_irq    0 S ccci_mdinit
system        1113  1132     1    2343112   8248 do_select           0 S ccci_mdinit
radio         1117  1117     1    2175340   6736 do_wait_intr_irq    0 S ccci_rpcd
system        1186  1186     1    2321588   7632 fpsgo_ctrl2base_get_pwr_cmd 0 S fpsgo
root          1188  1188     2          0      0 rescuer_thread      0 I kdmflush
system        1189  1189     1    2274612   7668 gbe_ctrl2base_get_pwr_cmd 0 S gbe
root          1192  1192     2          0      0 rescuer_thread      0 I kdmflush
system        1195  1195     1    2372796   7856 __arm64_sys_nanosleep 0 S rcs_volte_stack
system        1195  1199     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1200     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1201     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1202     1    2372796   7856 do_select           0 S rcs_volte_stack
system        1195  1203     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1204     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1205     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1206     1    2372796   7856 futex_wait_queue_me 0 S rcs_volte_stack
system        1195  1207     1    2372796   7856 do_select           0 S rcs_volte_stack
system        1196  1196     1    2154748   8224 touch_boost_get_cmd 0 S touch_boost
system        1197  1197     1    2321640   7596 futex_wait_queue_me 0 S volte_rcs_ua
system        1197  1209     1    2321640   7596 futex_wait_queue_me 0 S volte_rcs_ua
system        1197  1834     1    2321640   7596 do_select           0 S volte_rcs_ua
system        1197  1835     1    2321640   7596 futex_wait_queue_me 0 S volte_rcs_ua
system        1197  1836     1    2321640   7596 do_select           0 S volte_rcs_ua
system        1197  1837     1    2321640   7596 futex_wait_queue_me 0 S volte_rcs_ua
system        1197  1838     1    2321640   7596 do_select           0 S volte_rcs_ua
system        1197  1839     1    2321640   7596 futex_wait_queue_me 0 S volte_rcs_ua
system        1197  1840     1    2321640   7596 do_select           0 S volte_rcs_ua
system        1197  1841     1    2321640   7596 binder_wait_for_work 0 S volte_rcs_ua
root          1219  1219     2          0      0 rescuer_thread      0 I kbase_event
root          1235  1235     2          0      0 osal_wait_for_event 0 S mtk_stp_psm
root          1236  1236     2          0      0 _stp_btm_proc       0 S mtk_stp_btm
root          1237  1237     2          0      0 wmtd_thread         0 S mtk_wmtd
root          1238  1238     2          0      0 wmtd_worker_thread  0 S mtk_wmtd_worker
root          1250  1250     2          0      0 rescuer_thread      0 I rx0_worker
root          1251  1251     2          0      0 rescuer_thread      0 I rx1_worker
root          1252  1252     2          0      0 rescuer_thread      0 I rx2_worker
root          1253  1253     2          0      0 rescuer_thread      0 I rx3_worker
root          1254  1254     2          0      0 rescuer_thread      0 I rx4_worker
root          1255  1255     2          0      0 rescuer_thread      0 I rx5_worker
root          1256  1256     2          0      0 rescuer_thread      0 I rx6_worker
root          1257  1257     2          0      0 rescuer_thread      0 I rx7_worker
root          1258  1258     2          0      0 rescuer_thread      0 I rx8_worker
root          1259  1259     2          0      0 rescuer_thread      0 I rx9_worker
root          1260  1260     2          0      0 rescuer_thread      0 I rx10_worker
root          1261  1261     2          0      0 rescuer_thread      0 I rx11_worker
root          1262  1262     2          0      0 rescuer_thread      0 I rx12_worker
root          1263  1263     2          0      0 rescuer_thread      0 I rx13_worker
root          1264  1264     2          0      0 rescuer_thread      0 I rx14_worker
root          1265  1265     2          0      0 rescuer_thread      0 I rx15_worker
root          1266  1266     2          0      0 dpmaif_rxq_push_thread 0 S dpmaif_rxq0_push
root          1267  1267     2          0      0 dpmaif_rx_bat_alloc_thread 0 S bat_alloc_thread
root          1268  1268     2          0      0 dpmaif_rx_skb_alloc_thread 0 S skb_alloc_thread
root          1269  1269     2          0      0 dpmaif_txq_done_thread 0 S dpmaif_txq0_done_kt
root          1270  1270     2          0      0 dpmaif_txq_done_thread 0 S dpmaif_txq1_done_kt
root          1271  1271     2          0      0 dpmaif_txq_done_thread 0 S dpmaif_txq2_done_kt
root          1272  1272     2          0      0 dpmaif_txq_done_thread 0 S dpmaif_txq3_done_kt
log           1288  1288     1    2293504   4828 do_epoll_wait       0 S aplogd
log           1288  1292     1    2293504   4828 futex_wait_queue_me 0 S aplogd
drm           1313  1313     1    2352632   8752 binder_wait_for_work 0 S drmserver64
drm           1313  1316     1    2352632   8752 futex_wait_queue_me 0 S DrmManagerMetri
drm           1313  1317     1    2352632   8752 binder_wait_for_work 0 S binder:1313_1
nobody        1315  1315     1    2369828   9404 do_sys_poll         0 S traced_probes
nobody        1315  1321     1    2369828   9404 do_sys_poll         0 S traced_probes
nobody        1320  1320     1    2225220   9076 do_sys_poll         0 S traced
nobody        1320  1322     1    2225220   9076 do_sys_poll         0 S traced
system        1323  1323     1    3099868  35512 binder_wait_for_work 0 S vtservice
system        1323  1560     1    3099868  35512 futex_wait_queue_me 0 S IMCB msg dispat
system        1323  1561     1    3099868  35512 futex_wait_queue_me 0 S IMCB msg handle
system        1323  1562     1    3099868  35512 futex_wait_queue_me 0 S vtservice
system        1323  1563     1    3099868  35512 do_sys_poll         0 S downlink_thread
system        1323  1564     1    3099868  35512 binder_wait_for_work 0 S binder:1323_1
system        1323  1569     1    3099868  35512 binder_wait_for_work 0 S HwBinder:1323_1
system        1324  1324     1    2462064  10468 binder_wait_for_work 0 S binder:1324_2
system        1324  1356     1    2462064  10468 futex_wait_queue_me 0 S android.hardwar
system        1324  1409     1    2462064  10468 futex_wait_queue_me 0 S android.hardwar
system        1324  1415     1    2462064  10468 binder_wait_for_work 0 S binder:1324_1
system        1324  1416     1    2462064  10468 binder_wait_for_work 0 S binder:1324_3
root          1325  1325     1    2272392   5908 __skb_wait_for_more_packets 0 S thermal_core
root          1325  1907     1    2272392   5908 __arm64_sys_nanosleep 0 S thermal_core
root          1325  1908     1    2272392   5908 __arm64_sys_nanosleep 0 S thermal_core
root          1325  1909     1    2272392   5908 futex_wait_queue_me 0 S thermal_core
root          1325  1912     1    2272392   5908 __skb_wait_for_more_packets 0 S thermal_core
root          1325  2138     1    2272392   5908 do_wait_intr_irq    0 S thermal_core
radio         1326  1326     1    3482608  13200 binder_wait_for_work 0 S mtkfusionrild
radio         1326  1421     1    3482608  13200 do_select           0 S mtkfusionrild
radio         1326  1426     1    3482608  13200 do_wait_intr_irq    0 S mtkfusionrild
radio         1326  1696     1    3482608  13200 do_epoll_wait       0 S RILD MCL Dispat
radio         1326  1698     1    3482608  13200 do_epoll_wait       0 S RfxSender_0
radio         1326  1699     1    3482608  13200 do_epoll_wait       0 S RfxSender_12
radio         1326  1703     1    3482608  13200 do_sigtimedwait     0 S POSIX timer 0
radio         1326  1704     1    3482608  13200 do_epoll_wait       0 S Ril Proxy Main 
radio         1326  1707     1    3482608  13200 futex_wait_queue_me 0 S Ril Proxy reque
radio         1326  1708     1    3482608  13200 futex_wait_queue_me 0 S Ril Proxy reque
radio         1326  1709     1    3482608  13200 futex_wait_queue_me 0 S Ril Proxy reque
radio         1326  1710     1    3482608  13200 futex_wait_queue_me 0 S Ril Proxy reque
radio         1326  1727     1    3482608  13200 ccci_util_pin_bc_read 0 S RfxSender_0
radio         1326  1734     1    3482608  13200 binder_wait_for_work 0 S HwBinder:1326_1
radio         1326  1739     1    3482608  13200 do_epoll_wait       0 S RfxSender_1
radio         1326  1740     1    3482608  13200 do_epoll_wait       0 S RfxSender_2
radio         1326  1741     1    3482608  13200 do_epoll_wait       0 S RfxSender_3
radio         1326  1742     1    3482608  13200 do_epoll_wait       0 S RfxSender_4
radio         1326  1743     1    3482608  13200 do_epoll_wait       0 S RfxSender_5
radio         1326  1744     1    3482608  13200 do_epoll_wait       0 S RfxSender_6
radio         1326  1745     1    3482608  13200 do_epoll_wait       0 S RfxSender_7
radio         1326  1746     1    3482608  13200 do_epoll_wait       0 S RfxSender_8
radio         1326  1747     1    3482608  13200 do_epoll_wait       0 S RfxSender_9
radio         1326  1748     1    3482608  13200 do_epoll_wait       0 S RfxSender_10
radio         1326  1749     1    3482608  13200 do_wait_intr_irq    0 S RfxReader_11
radio         1326  1750     1    3482608  13200 do_epoll_wait       0 S RfxSender_11
radio         1326  1751     1    3482608  13200 do_epoll_wait       0 S RfxSender_13
radio         1326  1752     1    3482608  13200 do_epoll_wait       0 S RfxSender_14
radio         1326  1753     1    3482608  13200 do_epoll_wait       0 S RfxSender_15
radio         1326  1754     1    3482608  13200 do_epoll_wait       0 S RfxSender_16
radio         1326  1755     1    3482608  13200 do_epoll_wait       0 S RfxSender_17
radio         1326  1756     1    3482608  13200 do_epoll_wait       0 S RfxSender_18
radio         1326  1757     1    3482608  13200 do_epoll_wait       0 S RfxSender_19
radio         1326  1758     1    3482608  13200 do_epoll_wait       0 S RfxSender_20
